"","chrom","chromStart","chromEnd","Strand","name","length","description","alias"
"4086","chr7",1116116,1118204,"-","CNAG_05885",677,"hypothetical protein CNAG_05885","null"
"4087","chr7",1118971,1119814,"-","CNAG_05886",151,"ubiquitin-conjugating enzyme E2","MMS2"
"4088","chr7",1120067,1121372,"+","CNAG_05887",384,"pre-mRNA-splicing factor 18","null"
"4089","chr7",1121481,1121995,"-","CNAG_05888",124,"hypothetical protein CNAG_05888","null"
"4090","chr7",1123135,1125540,"+","CNAG_05889",663,"hypothetical protein CNAG_05889","null"
"4091","chr7",1125987,1126316,"-","CNAG_05890",87,"guanine nucleotide-binding protein subunit gamma","GPG2"
"4092","chr7",1127189,1129177,"-","CNAG_05891",467,"TDG/mug DNA glycosylase","null"
"4093","chr7",1129581,1130772,"-","CNAG_05892",234,"phosphoglycerate mutase","null"
"4094","chr7",1131207,1132368,"+","CNAG_05893",369,"hypothetical protein CNAG_05893","null"
"4095","chr7",1132927,1148016,"+","CNAG_05894",4629,"dynein heavy chain 1, cytosolic","null"
"4096","chr7",1148355,1153592,"-","CNAG_05895",1431,"protein CFT1","null"
"4097","chr7",1153903,1156364,"-","CNAG_05896",662,"ubiquitin-like 1-activating enzyme E1 B","UBA2"
"4098","chr7",1156558,1157303,"+","CNAG_05897",231,"hypothetical protein CNAG_05897","null"
"4099","chr7",1157337,1158320,"-","CNAG_05898",310,"precorrin-2 dehydrogenase/sirohydrochlorin ferrochelatase","null"
"4100","chr7",1158754,1159918,"-","CNAG_05899",313,"pyrroline-5-carboxylate reductase","null"
"4101","chr7",1160614,1163111,"-","CNAG_05900",699,"glycine-tRNA ligase","null"
"4102","chr7",1163374,1164815,"+","CNAG_05901",392,"hypothetical protein CNAG_05901","null"
"4103","chr7",1164885,1165708,"-","CNAG_05902",220,"AP-3 complex subunit sigma","null"
"4104","chr7",1170289,1171602,"-","CNAG_05903",309,"hypothetical protein CNAG_05903","null"
"4105","chr7",1171905,1172542,"+","CNAG_05904",150,"small subunit ribosomal protein S14","null"
"4106","chr7",1172992,1175444,"-","CNAG_05905",698,"transcription factor IIIB 90 kDa subunit","null"
"4107","chr7",1175883,1177139,"+","CNAG_05906",282,"hypothetical protein CNAG_05906","null"
"4108","chr7",1177420,1181699,"-","CNAG_05907",1203,"pyruvate carboxylase","null"
"4109","chr7",1182581,1185172,"+","CNAG_05908",830,"hypothetical protein CNAG_05908","null"
"4110","chr7",1187122,1188390,"-","CNAG_05909",319,"cytochrome c1, heme protein, mitochondrial","null"
"4111","chr7",1189418,1193699,"-","CNAG_05910",853,"hypothetical protein CNAG_05910","null"
"4112","chr7",1194262,1195759,"+","CNAG_05911",341,"hypothetical protein CNAG_05911","null"
"4113","chr7",1196368,1199805,"-","CNAG_05912",802,"hypothetical protein CNAG_05912","null"
"4114","chr7",1200590,1202647,"-","CNAG_05913",563,"alpha-glucosidase","null"
"4115","chr7",1203843,1206034,"+","CNAG_05914",563,"MFS transporter, SP family, general alpha glucoside:H symporter","null"
"4116","chr7",1206466,1208671,"-","CNAG_05915",631,"hypothetical protein CNAG_05915","null"
"4117","chr7",1209573,1210568,"+","CNAG_05916",331,"hypothetical protein CNAG_05916","null"
"4118","chr7",1210607,1211256,"-","CNAG_05917",198,"hypothetical protein CNAG_05917","null"
"4119","chr7",1211538,1213567,"+","CNAG_05918",547,"ATP synthase subunit beta, mitochondrial","null"
"4120","chr7",1214434,1217499,"+","CNAG_05919",946,"hypothetical protein CNAG_05919","null"
"4121","chr7",1218513,1219610,"-","CNAG_05920",256,"tRNA-specific adenosine deaminase 2","null"
"4122","chr7",1220040,1222184,"-","CNAG_05921",444,"2-acylglycerol O-acyltransferase 2","null"
"4124","chr7",1228400,1230128,"-","CNAG_05924",436,"hypothetical protein CNAG_05924","null"
"4125","chr7",1231255,1233162,"-","CNAG_05925",461,"septin ring protein","CDC3"
"4126","chr7",1233551,1234735,"+","CNAG_05926",263,"U2 small nuclear ribonucleoprotein A\'","null"
"4127","chr7",1235165,1236430,"+","CNAG_05927",383,"ATP synthase mitochondrial F1 complex assembly factor 1","null"
"4128","chr7",1236927,1237669,"+","CNAG_05928",212,"hypothetical protein CNAG_05928","null"
"4129","chr7",1238508,1240693,"-","CNAG_05929",563,"MFS transporter, SP family, general alpha glucoside:H symporter","null"
"4130","chr7",1241619,1245221,"-","CNAG_05930",889,"hypothetical protein CNAG_05930","null"
"4131","chr7",1245607,1247991,"+","CNAG_05931",584,"protein BTN1","null"
"4132","chr7",1248498,1249984,"+","CNAG_05932",375,"peptidyl-prolyl cis-trans isomerase D","null"
"4133","chr7",1250203,1252717,"-","CNAG_05933",766,"hypothetical protein CNAG_05933","null"
"4134","chr7",1253654,1254935,"+","CNAG_05934",276,"hypothetical protein CNAG_05934","LIV15"
"4135","chr7",1255329,1256446,"+","CNAG_05935",277,"UMP-CMP kinase","null"
"4136","chr7",1256635,1261872,"-","CNAG_05936",1466,"DNA-directed RNA polymerase III subunit RPC1","null"
"4137","chr7",1262534,1263600,"-","CNAG_05937",287,"hypothetical protein CNAG_05937","null"
"4138","chr7",1264910,1265557,"+","CNAG_05938",133,"hypothetical protein CNAG_05938","null"
"4139","chr7",1266928,1267252,"-","CNAG_05939",85,"hypothetical protein CNAG_05939","null"
"4140","chr7",1273360,1275465,"+","CNAG_05940",684,"hypothetical protein CNAG_05940","null"
"4141","chr7",1276325,1277391,"+","CNAG_05941",280,"hypothetical protein CNAG_05941","null"
"4164","chr7",1343055,1344680,"-","CNAG_05962",524,"hypothetical protein CNAG_05962","null"
"4165","chr7",1345536,1347838,"+","CNAG_05963",704,"hypothetical protein CNAG_05963","null"
"4166","chr7",1347971,1349200,"-","CNAG_05964",347,"poly(3-hydroxybutyrate) depolymerase","null"
"4167","chr7",1349835,1351608,"+","CNAG_05965",523,"hypothetical protein CNAG_05965","null"
"4168","chr7",1352089,1352758,"-","CNAG_05966",80,"hypothetical protein CNAG_05966","null"
"4169","chr7",1353539,1354646,"-","CNAG_05967",346,"hypothetical protein CNAG_05967","null"
"4170","chr7",1355129,1355895,"+","CNAG_05968",196,"cell division control protein 42","CDC420"
"4171","chr7",1356037,1357066,"-","CNAG_05969",309,"O-sialoglycoprotein endopeptidase","null"
"4172","chr7",1357784,1361040,"+","CNAG_05970",907,"STE/STE20/PAKA protein kinase","PAK1"
"4173","chr7",1362513,1362719,"-","CNAG_05971",50,"hypothetical protein CNAG_05971","null"
"4174","chr7",1362992,1364289,"+","CNAG_05972",415,"hypothetical protein CNAG_05972","null"
"4175","chr7",1365021,1367083,"+","CNAG_05973",520,"serine carboxypeptidase","null"
"4176","chr7",1368064,1368450,"+","CNAG_05974",128,"hypothetical protein CNAG_05974","null"
"4177","chr7",1371144,1374803,"+","CNAG_05975",1041,"ribonuclease Z","null"
"4178","chr7",1375060,1376974,"-","CNAG_05976",568,"nucleolar protein 58","null"
"4179","chr7",1377295,1384644,"+","CNAG_05977",2107,"proteasome activator subunit 4","null"
"4180","chr7",1385416,1388045,"-","CNAG_05978",728,"glutamate-tRNA ligase","null"
"4181","chr7",1388970,1390172,"+","CNAG_05979",339,"phosphoglycerate dehydrogenase","null"
"4182","chr7",1391518,1392789,"-","CNAG_05980",177,"large subunit ribosomal protein L7/L12","null"
"4183","chr7",1393064,1393521,"+","CNAG_05981",93,"dynein light chain roadblock-type","null"
"4184","chr7",1395135,1396994,"+","CNAG_05982",538,"MFS transporter, SP family, general alpha glucoside:H symporter","null"
"6105","chr12",12447,13498,"-","CNAG_05986",315,"hypothetical protein CNAG_05986","null"
"6106","chr12",13917,14999,"-","CNAG_05987",360,"hypothetical protein CNAG_05987","null"
"6107","chr12",15532,16111,"-","CNAG_05988",176,"hypothetical protein CNAG_05988","null"
"6108","chr12",17133,19044,"+","CNAG_05989",398,"hypothetical protein CNAG_05989","null"
"6109","chr12",20049,22201,"-","CNAG_05990",595,"hypothetical protein CNAG_05990","null"
"6110","chr12",22624,24569,"+","CNAG_05991",443,"glycosyl hydrolase family 88","null"
"6111","chr12",25550,27887,"+","CNAG_05992",522,"hypothetical protein CNAG_05992","null"
"6112","chr12",28300,30381,"-","CNAG_05993",488,"transmembrane transporter Liz1p","null"
"6113","chr12",31431,33686,"+","CNAG_05994",561,"multidrug transporter","null"
"6114","chr12",34421,36635,"-","CNAG_05995",520,"hypothetical protein CNAG_05995","null"
"6117","chr12",38318,41417,"+","CNAG_05996",799,"solute carrier family 32 (vesicular inhibitory amino acid transporter)","null"
"6118","chr12",42493,43341,"-","CNAG_05997",175,"hypothetical protein CNAG_05997","null"
"6119","chr12",43606,44790,"+","CNAG_05998",199,"rho family protein","RAC2"
"6120","chr12",45350,46323,"-","CNAG_05999",271,"peptide alpha-N-acetyltransferase","null"
"6121","chr12",46584,48551,"+","CNAG_06000",489,"glycoprotein","null"
"6122","chr12",49240,51162,"+","CNAG_06001",555,"phosphomevalonate kinase","ERG8"
"6123","chr12",51476,53407,"-","CNAG_06002",478,"tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase","null"
"6124","chr12",54177,55088,"+","CNAG_06003",303,"hypothetical protein CNAG_06003","null"
"6125","chr12",55430,57019,"-","CNAG_06004",428,"transcription initiation factor TFIIH subunit 3","null"
"6126","chr12",57220,60284,"+","CNAG_06005",970,"U3 small nucleolar RNA-associated protein 4","null"
"6127","chr12",60590,62131,"-","CNAG_06006",473,"hypothetical protein CNAG_06006","null"
"6128","chr12",62416,63472,"+","CNAG_06007",289,"U3 small nucleolar RNA-associated protein 23","null"
"6129","chr12",63801,65178,"+","CNAG_06008",387,"asparaginase","null"
"6130","chr12",65715,68141,"+","CNAG_06009",562,"cyclohydrolase","null"
"6132","chr12",71565,73916,"-","CNAG_06010",535,"aldehyde dehydrogenase (NAD)","null"
"6133","chr12",74762,77023,"+","CNAG_06011",691,"hypothetical protein CNAG_06011","null"
"6134","chr12",77281,78625,"-","CNAG_06012",294,"NADH-cytochrome b5 reductase 1","null"
"6135","chr12",78850,80905,"+","CNAG_06013",578,"vacuolar protein","null"
"6136","chr12",81022,81912,"-","CNAG_06014",296,"hypothetical protein CNAG_06014","null"
"6137","chr12",81943,82593,"-","CNAG_06015",198,"hypothetical protein CNAG_06015","null"
"6139","chr12",85492,87516,"-","CNAG_06016",575,"hypothetical protein CNAG_06016","CAP6"
"6140","chr12",88392,89192,"+","CNAG_06017",266,"hypothetical protein CNAG_06017","null"
"6141","chr12",89818,92238,"+","CNAG_06018",534,"aldehyde dehydrogenase (NAD)","null"
"6142","chr12",93824,99518,"+","CNAG_06019",1769,"hypothetical protein CNAG_06019","null"
"6143","chr12",100066,101803,"-","CNAG_06020",452,"hypothetical protein CNAG_06020","null"
"6144","chr12",103158,105838,"+","CNAG_06021",720,"rab GTPase activator","null"
"6145","chr12",105986,107392,"-","CNAG_06022",380,"trans-aconitate 3-methyltransferase","null"
"6146","chr12",107717,108394,"+","CNAG_06023",205,"hypothetical protein CNAG_06023","null"
"6147","chr12",108487,109780,"-","CNAG_06024",346,"peroxin-14","null"
"6148","chr12",110990,113101,"+","CNAG_06026",413,"aspartate aminotransferase","null"
"6149","chr12",113281,115023,"-","CNAG_06027",400,"aryl-alcohol dehydrogenase","null"
"6150","chr12",116243,117484,"-","CNAG_06028",413,"hypothetical protein CNAG_06028","null"
"6151","chr12",117874,118542,"+","CNAG_06029",187,"peptidyl-tRNA hydrolase ICT1","null"
"6152","chr12",118680,120536,"-","CNAG_06030",547,"hypothetical protein CNAG_06030","null"
"6153","chr12",122495,123504,"+","CNAG_06031",282,"beta-glucan synthesis-associated protein","KRE63"
"6154","chr12",124300,125357,"+","CNAG_06032",230,"ADP-ribosylation factor-like 2","null"
"6155","chr12",125456,127028,"-","CNAG_06033",437,"pfkB family carbohydrate kinase superfamily","null"
"6156","chr12",131492,133588,"+","CNAG_06034",546,"allantoin permease","null"
"6157","chr12",134325,135845,"-","CNAG_06035",346,"alcohol dehydrogenase","null"
"6158","chr12",136817,139467,"+","CNAG_06036",691,"hypothetical protein CNAG_06036","null"
"6159","chr12",170774,171903,"-","CNAG_06048",262,"hypothetical protein CNAG_06048","null"
"6160","chr12",172239,173254,"+","CNAG_06049",210,"GTP-binding protein ryh1","null"
"6161","chr12",174931,176452,"-","CNAG_06050",399,"UDP-glucose 4-epimerase","UGE2"
"6162","chr12",177086,179079,"+","CNAG_06051",532,"galactokinase","null"
"6163","chr12",179987,181607,"+","CNAG_06052",381,"galactose-1-phosphate uridylyltransferase","GAL7"
"6165","chr12",185700,188304,"+","CNAG_06055",782,"hypothetical protein CNAG_06055","null"
"6166","chr12",189769,190866,"-","CNAG_06056",284,"hypothetical protein CNAG_06056","null"
"6170","chr12",194388,196624,"-","CNAG_06058",690,"protein DGCR14","null"
"6171","chr12",196765,197842,"+","CNAG_06059",291,"cytoplasmic protein","null"
"6172","chr12",198031,202060,"-","CNAG_06060",1054,"hypothetical protein CNAG_06060","null"
"6173","chr12",203165,204732,"+","CNAG_06061",460,"translation initiation factor 3 subunit E","null"
"6174","chr12",204780,205859,"-","CNAG_06062",322,"hypothetical protein CNAG_06062","null"
"6175","chr12",206149,207599,"-","CNAG_06063",452,"cytochrome c oxidase assembly protein subunit 15","null"
"6176","chr12",207779,208820,"-","CNAG_06064",296,"hypothetical protein CNAG_06064","PTP1"
"6177","chr12",209008,212121,"+","CNAG_06065",898,"inositol polyphosphate-5-phosphatase F","null"
"6178","chr12",212375,213414,"-","CNAG_06066",276,"nucleoside-diphosphate-sugar epimerase","null"
"6179","chr12",214120,215364,"-","CNAG_06067",337,"hypothetical protein CNAG_06067","null"
"6180","chr12",215806,218914,"-","CNAG_06068",877,"chromatin structure-remodeling complex subunit RSC1/2","null"
"6183","chr12",227453,228304,"+","CNAG_06071",245,"hypothetical protein CNAG_06071","null"
"6184","chr12",228441,229614,"-","CNAG_06072",296,"chorismate mutase","null"
"6185","chr12",230379,230891,"+","CNAG_06073",170,"hypothetical protein CNAG_06073","null"
"6186","chr12",233667,234825,"-","CNAG_06074",263,"cytoplasmic protein","null"
"6187","chr12",235462,236177,"-","CNAG_06075",135,"hypothetical protein CNAG_06075","null"
"6188","chr12",237860,239595,"-","CNAG_06076",466,"cytoplasmic protein","null"
"6189","chr12",239913,241450,"+","CNAG_06077",366,"mRNA export factor","null"
"6190","chr12",243010,244195,"-","CNAG_06078",338,"hypothetical protein CNAG_06078","null"
"6191","chr12",244593,246079,"-","CNAG_06079",344,"proliferating cell nuclear antigen (pcna)","null"
"6192","chr12",246556,249139,"+","CNAG_06080",722,"inositol/phosphatidylinositol phosphatase","null"
"6193","chr12",250590,253637,"+","CNAG_06081",867,"glucose oxidase","null"
"6194","chr12",256216,257443,"+","CNAG_06082",317,"delayed-type hypersensitivity antigen","null"
"6195","chr12",260747,262968,"+","CNAG_06085",634,"phospholipase B","PLB1"
"6196","chr12",263334,265191,"-","CNAG_06086",466,"CMGC/CDK/CDK8 protein kinase","null"
"6197","chr12",265454,269164,"+","CNAG_06087",1096,"kinetochore protein Spc7/SPC105","null"
"6198","chr12",269498,271473,"-","CNAG_06088",432,"aspartate aminotransferase, mitochondrial","null"
"6199","chr12",272646,274734,"+","CNAG_06090",675,"hypothetical protein CNAG_06090","null"
"6200","chr12",281878,283266,"+","CNAG_06092",427,"cyclin","CLN1"
"6201","chr12",285826,289223,"-","CNAG_06093",1002,"protein transporter SEC24","SFB2"
"6202","chr12",292253,292774,"-","CNAG_06094",173,"hypothetical protein CNAG_06094","null"
"6203","chr12",293679,294525,"+","CNAG_06095",205,"large subunit ribosomal protein L13e","null"
"6204","chr12",295254,296766,"+","CNAG_06096",298,"tricarboxylate carrier","null"
"6205","chr12",298666,301824,"+","CNAG_06097",882,"hypothetical protein CNAG_06097","null"
"6206","chr12",302095,303329,"-","CNAG_06098",286,"glucosamine-6-phosphate deaminase","null"
"6207","chr12",304172,304840,"+","CNAG_06099",222,"hypothetical protein CNAG_06099","null"
"6208","chr12",305132,307857,"-","CNAG_06100",787,"hypothetical protein CNAG_06100","null"
"6209","chr12",308438,309584,"-","CNAG_06101",313,"ADP,ATP carrier protein","null"
"6210","chr12",310548,311713,"-","CNAG_06102",319,"ADP,ATP carrier protein","null"
"6211","chr12",313622,315903,"-","CNAG_06103",687,"RNA binding protein","null"
"6212","chr12",317421,319634,"-","CNAG_06104",665,"hypothetical protein CNAG_06104","null"
"6213","chr12",322858,326030,"-","CNAG_06105",1037,"hypothetical protein CNAG_06105","null"
"6214","chr12",326811,328232,"+","CNAG_06106",363,"chaperone regulator","null"
"6215","chr12",328508,330105,"-","CNAG_06107",338,"G protein beta subunit-like","null"
"6216","chr12",330800,331358,"-","CNAG_06108",105,"hypothetical protein CNAG_06108","null"
"6217","chr12",332449,334030,"+","CNAG_06109",453,"hypothetical protein CNAG_06109","null"
"6219","chr12",341012,344865,"+","CNAG_06112",1155,"carbamoyl-phosphate synthase arginine-specific large chain","null"
"6220","chr12",345527,346757,"+","CNAG_06113",345,"hypothetical protein CNAG_06113","null"
"6221","chr12",347461,348818,"+","CNAG_06114",254,"rab family protein","null"
"6222","chr12",350062,351907,"+","CNAG_06115",409,"acid phosphatase","null"
"6226","chr12",354757,358586,"+","CNAG_06117",970,"hypothetical protein CNAG_06117","null"
"6227","chr12",358746,362160,"-","CNAG_06118",856,"hypothetical protein CNAG_06118","null"
"6228","chr12",362975,364900,"-","CNAG_06119",547,"spermine transporter","null"
"6229","chr12",365657,366909,"+","CNAG_06120",317,"cardiolipin synthase","null"
"6230","chr12",367447,368496,"+","CNAG_06121",233,"hypothetical protein CNAG_06121","null"
"6231","chr12",368629,369575,"-","CNAG_06122",237,"glycerol-1-phosphatase","null"
"6232","chr12",370028,373757,"-","CNAG_06123",1114,"leucine-tRNA ligase","null"
"6233","chr12",375223,375462,"+","CNAG_06124",79,"hypothetical protein CNAG_06124","null"
"6234","chr12",376054,377754,"-","CNAG_06125",460,"elongation factor 1-alpha","TEF1"
"6235","chr12",379068,380381,"-","CNAG_06126",401,"Pin2-interacting protein X1","null"
"6236","chr12",380615,381831,"+","CNAG_06127",260,"ribosome biogenesis protein NSA2","null"
"6237","chr12",382384,383288,"+","CNAG_06128",239,"hypothetical protein CNAG_06128","null"
"6238","chr12",383626,384848,"+","CNAG_06129",247,"cytoplasmic protein","null"
"6239","chr12",384890,385925,"-","CNAG_06130",309,"hypothetical protein CNAG_06130","null"
"6240","chr12",386143,390710,"+","CNAG_06131",1257,"hypothetical protein CNAG_06131","null"
